"","lccode","year","campaign","location","cyear","target","tccode","navco1designation","camp_orgs","camp_size","camp_size_est","camp_conf_intensity","rad_flank","resis_meth","cdivers_gender","cdivers_age","cdivers_class","cdivers_urbrural","cdivers_ideol","cdivers_party","cdivers_regional","cdivers_ethnicity","cdivers_religion","camp_goals","goalschange","camp_structure","pi_educ","pi_socwel","pi_tradmedia","pi_newmedia","pi_police","pi_army","pi_dispute","media_outreach","repression","discrim","ab_domestic_con","ab_inter_con","ab_inter_reper","camp_backlash","sec_defect","state_defect","dom_media","regime_support","wdrwl_support","camp_support","ingo_support","dias_support","sdirect","slifted","in_media","success","progress","pop_opinion","reliability","id","prim_method"
"572",775,1975,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"573",775,1989,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,113,0
"574",775,1970,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"575",775,1963,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,113,0
"576",775,1967,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,113,0
"577",775,1984,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,4,0,1,1,1,1,NA,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,113,0
"578",775,1993,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,113,0
"579",775,1969,"Kachin rebels","Burma",1,"Burmese government","775",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,113,0
"580",775,1971,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"581",775,1974,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"582",775,1992,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,113,0
"583",775,1994,"Kachin rebels","Burma",2,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,113,0
"584",775,1966,"Kachin rebels","Burma",1,"Burmese government","775",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,113,0
"585",775,1965,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,113,0
"586",775,1972,"Kachin rebels","Burma",1,"Burmese government","775",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"587",775,1981,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,113,0
"588",775,1987,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,113,0
"589",775,1985,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,4,0,1,1,1,1,NA,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,113,0
"590",775,1968,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,113,0
"591",775,1961,"Kachin rebels","Burma",0,"Burmese government","775",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,113,0
"592",775,1986,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,113,0
"593",775,1979,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"594",775,1991,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,113,0
"595",775,1977,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"596",775,1983,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,113,0
"597",775,1980,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,1,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,113,0
"598",775,1973,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"599",775,1990,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,113,0
"600",775,1988,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,1,1,1,1,0,1,1,1,1,3,1,0,1,1,3,0,0,1,1,1,0,0,0,1,0,1,0,0,0,3,113,0
"601",775,1962,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,113,0
"602",775,1964,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,NA,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,113,0
"603",775,1976,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"604",775,1978,"Kachin rebels","Burma",1,"Burmese government","775",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,113,0
"605",775,1981,"Karens","Burma",1,"Burmese government","775",0,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"606",775,2005,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,NA,NA,1,NA,0,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,0,0,0,NA,3,114,0
"607",775,1989,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,NA,1,1,1,1,3,1,1,1,NA,3,NA,NA,NA,1,0,0,0,0,1,1,2,0,0,NA,3,114,0
"608",775,1995,"Karens","Burma",1,"Burmese government","775",0,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,NA,3,114,0
"609",775,2002,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,NA,NA,1,NA,NA,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,3,114,0
"610",775,1959,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,1,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"611",775,1976,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"612",775,1971,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"613",775,1974,"Karens","Burma",1,"Burmese government","775",0,3,2,2,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"614",775,1987,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"615",775,1962,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,1,NA,NA,3,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"616",775,1955,"Karens","Burma",1,"Burmese government","490",0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,114,0
"617",775,1964,"Karens","Burma",1,"Burmese government","775",0,2,2,1,2,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"618",775,1965,"Karens","Burma",1,"Burmese government","775",0,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"619",775,1977,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"620",775,1969,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,3,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"621",775,1958,"Karens","Burma",1,"Burmese government","775",0,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"622",775,1957,"Karens","Burma",1,"Burmese government","775",0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,114,0
"623",775,1984,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"624",775,1960,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"625",775,1996,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,1,NA,1,NA,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,3,114,0
"626",775,1966,"Karens","Burma",1,"Burmese government","775",0,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,0,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"627",775,1972,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,1,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"628",775,1967,"Karens","Burma",1,"Burmese government","775",0,1,2,1,1,0,0,1,1,1,1,0,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,NA,3,114,0
"629",775,2004,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,NA,NA,1,NA,NA,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,0,0,0,NA,3,114,0
"630",775,1961,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"631",775,1997,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,1,NA,1,NA,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,NA,3,114,0
"632",775,1980,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"633",775,1948,"Karens","Burma",0,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,0,1,1,3,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,114,0
"634",775,1988,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1,3,1,1,1,1,3,NA,NA,NA,1,1,0,0,0,1,0,2,0,0,NA,3,114,0
"635",775,1954,"Karens","Burma",1,"Burmese government","775",0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,114,0
"636",775,1985,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,NA,0,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"637",775,1968,"Karens","Burma",1,"Burmese government","775",0,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,0,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"638",775,2000,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,1,NA,1,NA,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,NA,3,114,0
"639",775,1991,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,3,114,0
"640",775,1979,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,NA,114,0
"641",775,1949,"Karens","Burma",1,"Burmese government","775",0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,114,0
"642",775,2006,"Karens","Burma",2,"Burmese government","775",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,3,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,114,0
"643",775,1992,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,3,114,0
"644",775,1952,"Karens","Burma",1,"Burmese government","775",0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,114,0
"645",775,1950,"Karens","Burma",1,"Burmese government","775",0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,114,0
"646",775,1999,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,1,NA,1,NA,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,3,114,0
"647",775,1956,"Karens","Burma",1,"Burmese government","775",0,0,2,1,1,0,0,1,1,1,1,0,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,114,0
"648",775,1973,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"649",775,1998,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,0,1,1,NA,1,NA,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,3,114,0
"650",775,1953,"Karens","Burma",1,"Burmese government","775",0,0,2,1,1,0,0,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,114,0
"651",775,1986,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"652",775,1994,"Karens","Burma",1,"Burmese government","775",0,3,2,1,3,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,NA,3,114,0
"653",775,2001,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,1,NA,1,NA,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,1,0,0,NA,NA,114,0
"654",775,1975,"Karens","Burma",1,"Burmese government","775",0,1,1,0,1,0,0,1,1,1,1,1,NA,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"655",775,2003,"Karens","Burma",1,"Burmese government","775",0,1,1,0,0,0,0,1,1,NA,NA,1,NA,NA,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,NA,3,114,0
"656",775,1983,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"657",775,1963,"Karens","Burma",1,"Burmese government","775",0,3,2,1,2,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,3,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"658",775,1990,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,1,1,NA,2,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,NA,3,114,0
"659",775,1982,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"660",775,1951,"Karens","Burma",1,"Burmese government","775",0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,114,0
"661",775,1970,"Karens","Burma",1,"Burmese government","775",0,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"662",775,1978,"Karens","Burma",1,"Burmese government","775",0,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,3,114,0
"663",775,1993,"Karens","Burma",1,"Burmese government","775",0,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1,3,1,NA,1,NA,2,NA,NA,NA,1,0,0,0,NA,1,0,0,0,0,NA,3,114,0
"664",750,1992,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,2,1,0,3,0,0,1,1,1,1,1,1,1,0,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,1,1,1,1,3,0,0,2,0,0,1,1,1,0,0,1,0,0,NA,3,115,0
"665",750,1991,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,0,1,0,3,0,0,1,1,1,1,1,1,1,0,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,0,1,NA,1,3,0,0,2,0,0,1,0,1,0,0,1,0,0,NA,3,115,0
"666",750,1993,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,1,1,0,3,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,1,1,NA,1,2,0,0,2,1,0,1,1,1,0,0,1,0,0,NA,3,115,0
"667",750,1989,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,3,1,0,1,0,0,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,3,0,0,2,0,0,1,0,1,0,0,1,0,0,0,3,115,0
"668",750,1998,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,0,1,0,3,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,1,1,1,1,3,0,0,2,0,0,1,1,1,0,0,2,0,0,NA,3,115,0
"669",750,1994,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,1,1,0,3,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,1,1,1,1,3,0,0,2,0,0,1,1,1,0,0,1,0,1,NA,3,115,0
"670",750,2002,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,3,1,0,3,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,NA,1,NA,NA,3,1,1,NA,1,2,0,0,2,1,0,1,1,1,0,0,2,0,0,1,3,115,0
"671",750,1990,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,3,3,2,3,0,0,1,1,1,1,1,1,1,0,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,1,1,NA,1,3,0,0,2,0,0,1,0,1,0,0,2,0,0,NA,3,115,0
"672",750,1995,"Kashmiri Muslim separatists","India",1,"Indian occupation","750",0,0,1,0,3,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,NA,NA,1,NA,NA,3,1,1,1,1,3,0,0,2,0,0,1,1,1,0,0,1,0,2,NA,3,115,0
